Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Seg1Te 	 Seg2Te 	 
0.366	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.644	 69.6337	 
0.368	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.138	 70.1308	 
0.37	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.6411	 70.6369	 
0.372	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.147	 71.1458	 
0.374	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.6494	 71.6512	 
0.376	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.1422	 72.1469	 
0.378	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.6194	 72.6269	 
0.38	 -5.09398	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.0751	 73.0854	 
0.382	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.504	 73.5168	 
0.384	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.9007	 73.916	 
0.386	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.2607	 74.2781	 
0.388	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.5796	 74.599	 
0.39	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.8536	 74.8747	 
0.392	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.0796	 75.102	 
0.394	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.2549	 75.2785	 
0.396	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.3775	 75.4019	 
0.398	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.4462	 75.4711	 
0.4	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.4601	 75.4852	 
0.402	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.4192	 75.4442	 
0.404	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.3242	 75.3487	 
0.406	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 75.1763	 75.2	 
0.408	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.9774	 75	 
0.41	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.7298	 74.7512	 
0.412	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.4368	 74.4565	 
0.414	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 74.1017	 74.1196	 
0.416	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.7288	 73.7446	 
0.418	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.3223	 73.3359	 
0.42	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.8872	 72.8983	 
0.422	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.4286	 72.4372	 
0.424	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.9519	 71.9578	 
0.426	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.4627	 71.4659	 
0.428	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.9666	 70.9671	 
0.43	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.4695	 70.4672	 
0.432	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.977	 69.9719	 
0.434	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.4947	 69.487	 
0.436	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.0282	 69.0178	 
0.438	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.5826	 68.5697	 
0.44	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.1629	 68.1477	 
0.442	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.7737	 67.7564	 
0.444	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.4192	 67.4	 
0.446	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.1032	 67.0823	 
0.448	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.8291	 66.8067	 
0.45	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.5995	 66.5759	 
0.452	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.4167	 66.3922	 
0.454	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.2822	 66.2571	 
0.456	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.1972	 66.1717	 
0.458	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.1622	 66.1366	 
0.46	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.1768	 66.1515	 
0.462	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.2404	 66.2156	 
0.464	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.3516	 66.3276	 
0.466	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.5086	 66.4856	 
0.468	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.7088	 66.6871	 
0.47	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.9493	 66.9292	 
0.472	 -5.09399	 -13.5539	 -50.0647	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.2268	 67.2084	 
0.474	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.5372	 67.5208	 
0.476	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.8765	 67.8623	 
0.478	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.2401	 68.2281	 
0.48	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.6231	 68.6135	 
0.482	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.0206	 69.0135	 
0.484	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.4274	 69.4227	 
0.486	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.8381	 69.8361	 
0.488	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.2477	 70.2482	 
0.49	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.6508	 70.6538	 
0.492	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.0423	 71.0477	 
0.494	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.4173	 71.4251	 
0.496	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.771	 71.781	 
0.498	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.099	 72.1111	 
0.5	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.3973	 72.4112	 
0.502	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.6619	 72.6776	 
0.504	 -5.09399	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.8897	 72.9069	 
0.506	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.0778	 73.0962	 
0.508	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.2238	 73.2432	 
0.51	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.3259	 73.346	 
0.512	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.3827	 73.4034	 
0.514	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.3935	 73.4145	 
0.516	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.3582	 73.3791	 
0.518	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.277	 73.2975	 
0.52	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 73.1508	 73.1708	 
0.522	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.981	 73.0002	 
0.524	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.7697	 72.7878	 
0.526	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.5191	 72.536	 
0.528	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 72.2323	 72.2476	 
0.53	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.9124	 71.926	 
0.532	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.5631	 71.5749	 
0.534	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 71.1885	 71.1983	 
0.536	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.7928	 70.8005	 
0.538	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.3805	 70.3859	 
0.54	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.9563	 69.9594	 
0.542	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.5249	 69.5258	 
0.544	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.0913	 69.0898	 
0.546	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.6602	 68.6563	 
0.548	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.2364	 68.2303	 
0.55	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.8246	 67.8163	 
0.552	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.4294	 67.4189	 
0.554	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.0548	 67.0424	 
0.556	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.705	 66.6907	 
0.558	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.3837	 66.3677	 
0.56	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.094	 66.0765	 
0.562	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.839	 65.8202	 
0.564	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.621	 65.6012	 
0.566	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.4422	 65.4215	 
0.568	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.3041	 65.2827	 
0.57	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.2076	 65.1859	 
0.572	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.1534	 65.1315	 
0.574	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.1414	 65.1196	 
0.576	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.1711	 65.1497	 
0.578	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.2416	 65.2209	 
0.58	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.3515	 65.3315	 
0.582	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.4987	 65.4797	 
0.584	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.6809	 65.6632	 
0.586	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.8953	 65.8791	 
0.588	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.1388	 66.1242	 
0.59	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.408	 66.3951	 
0.592	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.699	 66.688	 
0.594	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.0078	 66.9988	 
0.596	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.3303	 67.3234	 
0.598	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.6621	 67.6573	 
0.6	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.9989	 67.9962	 
0.602	 -5.094	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.3361	 68.3356	 
0.604	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.6693	 68.671	 
0.606	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.9943	 68.998	 
0.608	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.3066	 69.3123	 
0.61	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.6024	 69.61	 
0.612	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.8776	 69.887	 
0.614	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.1289	 70.14	 
0.616	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.3529	 70.3655	 
0.618	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.5467	 70.5606	 
0.62	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.7078	 70.7228	 
0.622	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.834	 70.85	 
0.624	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.9237	 70.9404	 
0.626	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.9756	 70.9928	 
0.628	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.989	 71.0063	 
0.63	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.9634	 70.9808	 
0.632	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.899	 70.9163	 
0.634	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.7966	 70.8134	 
0.636	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.657	 70.6732	 
0.638	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.4818	 70.4972	 
0.64	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.273	 70.2874	 
0.642	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 70.0329	 70.046	 
0.644	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.764	 69.7758	 
0.646	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.4695	 69.4798	 
0.648	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 69.1527	 69.1612	 
0.65	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.8169	 68.8238	 
0.652	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.4661	 68.4711	 
0.654	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.1041	 68.1072	 
0.656	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.735	 67.7361	 
0.658	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.3627	 67.3618	 
0.66	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.9915	 66.9886	 
0.662	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.6253	 66.6205	 
0.664	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.2681	 66.2614	 
0.666	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.9239	 65.9154	 
0.668	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.5961	 65.5859	 
0.67	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.2884	 65.2766	 
0.672	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.0039	 64.9905	 
0.674	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.7454	 64.7307	 
0.676	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.5155	 64.4997	 
0.678	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.3165	 64.2997	 
0.68	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.1501	 64.1326	 
0.682	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.0179	 63.9997	 
0.684	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.9207	 63.9022	 
0.686	 -5.09401	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.8591	 63.8405	 
0.688	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.8334	 63.8148	 
0.69	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.8432	 63.8248	 
0.692	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.8879	 63.8699	 
0.694	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 63.9662	 63.9489	 
0.696	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.0767	 64.0603	 
0.698	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.2176	 64.2021	 
0.7	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.3865	 64.3722	 
0.702	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.5809	 64.5679	 
0.704	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 64.798	 64.7865	 
0.706	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.0346	 65.0246	 
0.708	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.2875	 65.2791	 
0.71	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.553	 65.5464	 
0.712	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 65.8276	 65.8228	 
0.714	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.1077	 66.1046	 
0.716	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.3893	 66.3881	 
0.718	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.6688	 66.6694	 
0.72	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 66.9424	 66.9448	 
0.722	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.2066	 67.2107	 
0.724	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.4579	 67.4636	 
0.726	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.6929	 67.7002	 
0.728	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 67.9086	 67.9174	 
0.73	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.1022	 68.1122	 
0.732	 -5.09402	 -13.5539	 -50.0646	 -8.29695	 -23.0269	 -50.0008	 -11.5	 -32.5	 -50	 68.271	 68.2822	 
