Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
0.582	 -2.5	 -4.33	 -16.6	 -2.63073	 -4.80977	 -18.2983	 0	 
0.584	 -2.5	 -4.33	 -16.6	 -2.63081	 -4.81006	 -18.2981	 0	 
0.586	 -2.5	 -4.33	 -16.6	 -2.63089	 -4.81035	 -18.2979	 0	 
0.588	 -2.5	 -4.33	 -16.6	 -2.63097	 -4.81064	 -18.2978	 0	 
0.59	 -2.5	 -4.33	 -16.6	 -2.63105	 -4.81094	 -18.2976	 0	 
0.592	 -2.5	 -4.33	 -16.6	 -2.63114	 -4.81123	 -18.2974	 0	 
0.594	 -2.5	 -4.33	 -16.6	 -2.63122	 -4.81152	 -18.2973	 0	 
0.596	 -2.5	 -4.33	 -16.6	 -2.6313	 -4.81181	 -18.2971	 0	 
0.598	 -2.5	 -4.33	 -16.6	 -2.63138	 -4.81211	 -18.297	 0	 
0.6	 -2.5	 -4.33	 -16.6	 -2.63146	 -4.8124	 -18.2968	 0	 
0.602	 -2.5	 -4.33	 -16.6	 -2.63154	 -4.8127	 -18.2966	 0	 
0.604	 -2.5	 -4.33	 -16.6	 -2.63162	 -4.81299	 -18.2965	 0	 
0.606	 -2.5	 -4.33	 -16.6	 -2.6317	 -4.81329	 -18.2963	 0	 
0.608	 -2.5	 -4.33	 -16.6	 -2.63178	 -4.81358	 -18.2962	 0	 
0.61	 -2.5	 -4.33	 -16.6	 -2.63186	 -4.81388	 -18.296	 0	 
0.612	 -2.5	 -4.33	 -16.6	 -2.63195	 -4.81418	 -18.2958	 0	 
0.614	 -2.5	 -4.33	 -16.6	 -2.63203	 -4.81447	 -18.2957	 0	 
0.616	 -2.5	 -4.33	 -16.6	 -2.63211	 -4.81477	 -18.2955	 0	 
0.618	 -2.5	 -4.33	 -16.6	 -2.63219	 -4.81507	 -18.2953	 0	 
0.62	 -2.5	 -4.33	 -16.6	 -2.63227	 -4.81537	 -18.2952	 0	 
0.622	 -2.5	 -4.33	 -16.6	 -2.63236	 -4.81566	 -18.295	 0	 
0.624	 -2.5	 -4.33	 -16.6	 -2.63244	 -4.81596	 -18.2949	 0	 
0.626	 -2.5	 -4.33	 -16.6	 -2.63252	 -4.81626	 -18.2947	 0	 
0.628	 -2.5	 -4.33	 -16.6	 -2.6326	 -4.81656	 -18.2945	 0	 
0.63	 -2.5	 -4.33	 -16.6	 -2.63268	 -4.81686	 -18.2944	 0	 
0.632	 -2.5	 -4.33	 -16.6	 -2.63277	 -4.81716	 -18.2942	 0	 
0.634	 -2.5	 -4.33	 -16.6	 -2.63285	 -4.81746	 -18.294	 0	 
0.636	 -2.5	 -4.33	 -16.6	 -2.63293	 -4.81776	 -18.2939	 0	 
0.638	 -2.5	 -4.33	 -16.6	 -2.63302	 -4.81806	 -18.2937	 0	 
0.64	 -2.5	 -4.33	 -16.6	 -2.6331	 -4.81837	 -18.2936	 0	 
0.642	 -2.5	 -4.33	 -16.6	 -2.63318	 -4.81867	 -18.2934	 0	 
0.644	 -2.5	 -4.33	 -16.6	 -2.63326	 -4.81897	 -18.2932	 0	 
0.646	 -2.5	 -4.33	 -16.6	 -2.63335	 -4.81927	 -18.2931	 0	 
0.648	 -2.5	 -4.33	 -16.6	 -2.63343	 -4.81957	 -18.2929	 0	 
0.65	 -2.5	 -4.33	 -16.6	 -2.63351	 -4.81988	 -18.2928	 0	 
0.652	 -2.5	 -4.33	 -16.6	 -2.6336	 -4.82018	 -18.2926	 0	 
0.654	 -2.5	 -4.33	 -16.6	 -2.63368	 -4.82049	 -18.2924	 0	 
0.656	 -2.5	 -4.33	 -16.6	 -2.63376	 -4.82079	 -18.2923	 0	 
0.658	 -2.5	 -4.33	 -16.6	 -2.63385	 -4.82109	 -18.2921	 0	 
0.66	 -2.5	 -4.33	 -16.6	 -2.63393	 -4.8214	 -18.2919	 0	 
0.662	 -2.5	 -4.33	 -16.6	 -2.63402	 -4.8217	 -18.2918	 0	 
0.664	 -2.5	 -4.33	 -16.6	 -2.6341	 -4.82201	 -18.2916	 0	 
0.666	 -2.5	 -4.33	 -16.6	 -2.63418	 -4.82231	 -18.2915	 0	 
0.668	 -2.5	 -4.33	 -16.6	 -2.63427	 -4.82262	 -18.2913	 0	 
0.67	 -2.5	 -4.33	 -16.6	 -2.63435	 -4.82293	 -18.2911	 0	 
0.672	 -2.5	 -4.33	 -16.6	 -2.63444	 -4.82323	 -18.291	 0	 
0.674	 -2.5	 -4.33	 -16.6	 -2.63452	 -4.82354	 -18.2908	 0	 
0.676	 -2.5	 -4.33	 -16.6	 -2.63461	 -4.82385	 -18.2907	 0	 
0.678	 -2.5	 -4.33	 -16.6	 -2.63469	 -4.82415	 -18.2905	 0	 
0.68	 -2.5	 -4.33	 -16.6	 -2.63477	 -4.82446	 -18.2903	 0	 
0.682	 -2.5	 -4.33	 -16.6	 -2.63486	 -4.82477	 -18.2902	 0	 
0.684	 -2.5	 -4.33	 -16.6	 -2.63494	 -4.82508	 -18.29	 0	 
0.686	 -2.5	 -4.33	 -16.6	 -2.63503	 -4.82539	 -18.2898	 0	 
0.688	 -2.5	 -4.33	 -16.6	 -2.63511	 -4.8257	 -18.2897	 0	 
0.69	 -2.5	 -4.33	 -16.6	 -2.6352	 -4.826	 -18.2895	 0	 
0.692	 -2.5	 -4.33	 -16.6	 -2.63528	 -4.82631	 -18.2894	 0	 
0.694	 -2.5	 -4.33	 -16.6	 -2.63537	 -4.82662	 -18.2892	 0	 
0.696	 -2.5	 -4.33	 -16.6	 -2.63545	 -4.82693	 -18.289	 0	 
0.698	 -2.5	 -4.33	 -16.6	 -2.63554	 -4.82724	 -18.2889	 0	 
0.7	 -2.5	 -4.33	 -16.6	 -2.63562	 -4.82755	 -18.2887	 0	 
0.702	 -2.5	 -4.33	 -16.6	 -2.63571	 -4.82786	 -18.2886	 0	 
0.704	 -2.5	 -4.33	 -16.6	 -2.63579	 -4.82817	 -18.2884	 0	 
0.706	 -2.5	 -4.33	 -16.6	 -2.63588	 -4.82849	 -18.2882	 0	 
0.708	 -2.5	 -4.33	 -16.6	 -2.63596	 -4.8288	 -18.2881	 0	 
0.71	 -2.5	 -4.33	 -16.6	 -2.63605	 -4.82911	 -18.2879	 0	 
0.712	 -2.5	 -4.33	 -16.6	 -2.63614	 -4.82942	 -18.2877	 0	 
0.714	 -2.5	 -4.33	 -16.6	 -2.63622	 -4.82973	 -18.2876	 0	 
0.716	 -2.5	 -4.33	 -16.6	 -2.63631	 -4.83004	 -18.2874	 0	 
0.718	 -2.5	 -4.33	 -16.6	 -2.63639	 -4.83036	 -18.2873	 0	 
0.72	 -2.5	 -4.33	 -16.6	 -2.63648	 -4.83067	 -18.2871	 0	 
0.722	 -2.5	 -4.33	 -16.6	 -2.63657	 -4.83098	 -18.2869	 0	 
0.724	 -2.5	 -4.33	 -16.6	 -2.63665	 -4.8313	 -18.2868	 0	 
0.726	 -2.5	 -4.33	 -16.6	 -2.63674	 -4.83161	 -18.2866	 0	 
0.728	 -2.5	 -4.33	 -16.6	 -2.63682	 -4.83192	 -18.2865	 0	 
0.73	 -2.5	 -4.33	 -16.6	 -2.63691	 -4.83224	 -18.2863	 0	 
0.732	 -2.5	 -4.33	 -16.6	 -2.637	 -4.83255	 -18.2861	 0	 
0.734	 -2.5	 -4.33	 -16.6	 -2.63708	 -4.83286	 -18.286	 0	 
0.736	 -2.5	 -4.33	 -16.6	 -2.63717	 -4.83318	 -18.2858	 0	 
0.738	 -2.5	 -4.33	 -16.6	 -2.63725	 -4.83349	 -18.2857	 0	 
0.74	 -2.5	 -4.33	 -16.6	 -2.63734	 -4.83381	 -18.2855	 0	 
0.742	 -2.5	 -4.33	 -16.6	 -2.63743	 -4.83412	 -18.2853	 0	 
0.744	 -2.5	 -4.33	 -16.6	 -2.63751	 -4.83444	 -18.2852	 0	 
0.746	 -2.5	 -4.33	 -16.6	 -2.6376	 -4.83475	 -18.285	 0	 
0.748	 -2.5	 -4.33	 -16.6	 -2.63769	 -4.83507	 -18.2849	 0	 
0.75	 -2.5	 -4.33	 -16.6	 -2.63777	 -4.83539	 -18.2847	 0	 
0.752	 -2.5	 -4.33	 -16.6	 -2.63786	 -4.8357	 -18.2845	 0	 
0.754	 -2.5	 -4.33	 -16.6	 -2.63795	 -4.83602	 -18.2844	 0	 
0.756	 -2.5	 -4.33	 -16.6	 -2.63803	 -4.83633	 -18.2842	 0	 
0.758	 -2.5	 -4.33	 -16.6	 -2.63812	 -4.83665	 -18.284	 0	 
0.76	 -2.5	 -4.33	 -16.6	 -2.63821	 -4.83697	 -18.2839	 0	 
0.762	 -2.5	 -4.33	 -16.6	 -2.63829	 -4.83728	 -18.2837	 0	 
0.764	 -2.5	 -4.33	 -16.6	 -2.63838	 -4.8376	 -18.2836	 0	 
0.766	 -2.5	 -4.33	 -16.6	 -2.63847	 -4.83792	 -18.2834	 0	 
0.768	 -2.5	 -4.33	 -16.6	 -2.63856	 -4.83824	 -18.2832	 0	 
0.77	 -2.5	 -4.33	 -16.6	 -2.63864	 -4.83855	 -18.2831	 0	 
0.772	 -2.5	 -4.33	 -16.6	 -2.63873	 -4.83887	 -18.2829	 0	 
0.774	 -2.5	 -4.33	 -16.6	 -2.63882	 -4.83919	 -18.2828	 0	 
0.776	 -2.5	 -4.33	 -16.6	 -2.6389	 -4.83951	 -18.2826	 0	 
0.778	 -2.5	 -4.33	 -16.6	 -2.63899	 -4.83983	 -18.2824	 0	 
0.78	 -2.5	 -4.33	 -16.6	 -2.63908	 -4.84014	 -18.2823	 0	 
0.782	 -2.5	 -4.33	 -16.6	 -2.63917	 -4.84046	 -18.2821	 0	 
0.784	 -2.5	 -4.33	 -16.6	 -2.63925	 -4.84078	 -18.282	 0	 
0.786	 -2.5	 -4.33	 -16.6	 -2.63934	 -4.8411	 -18.2818	 0	 
0.788	 -2.5	 -4.33	 -16.6	 -2.63943	 -4.84142	 -18.2816	 0	 
0.79	 -2.5	 -4.33	 -16.6	 -2.63952	 -4.84174	 -18.2815	 0	 
0.792	 -2.5	 -4.33	 -16.6	 -2.6396	 -4.84206	 -18.2813	 0	 
0.794	 -2.5	 -4.33	 -16.6	 -2.63969	 -4.84238	 -18.2812	 0	 
0.796	 -2.5	 -4.33	 -16.6	 -2.63978	 -4.8427	 -18.281	 0	 
0.798	 -2.5	 -4.33	 -16.6	 -2.63987	 -4.84302	 -18.2809	 0	 
0.8	 -2.5	 -4.33	 -16.6	 -2.63995	 -4.84334	 -18.2807	 0	 
0.802	 -2.5	 -4.33	 -16.6	 -2.64004	 -4.84366	 -18.2805	 0	 
0.804	 -2.5	 -4.33	 -16.6	 -2.64013	 -4.84398	 -18.2804	 0	 
0.806	 -2.5	 -4.33	 -16.6	 -2.64022	 -4.8443	 -18.2802	 0	 
0.808	 -2.5	 -4.33	 -16.6	 -2.6403	 -4.84462	 -18.2801	 0	 
0.81	 -2.5	 -4.33	 -16.6	 -2.64039	 -4.84494	 -18.2799	 0	 
0.812	 -2.5	 -4.33	 -16.6	 -2.64048	 -4.84526	 -18.2797	 0	 
0.814	 -2.5	 -4.33	 -16.6	 -2.64057	 -4.84558	 -18.2796	 0	 
0.816	 -2.5	 -4.33	 -16.6	 -2.64066	 -4.8459	 -18.2794	 0	 
0.818	 -2.5	 -4.33	 -16.6	 -2.64074	 -4.84622	 -18.2793	 0	 
0.82	 -2.5	 -4.33	 -16.6	 -2.64083	 -4.84655	 -18.2791	 0	 
0.822	 -2.5	 -4.33	 -16.6	 -2.64092	 -4.84687	 -18.2789	 0	 
0.824	 -2.5	 -4.33	 -16.6	 -2.64101	 -4.84719	 -18.2788	 0	 
0.826	 -2.5	 -4.33	 -16.6	 -2.6411	 -4.84751	 -18.2786	 0	 
0.828	 -2.5	 -4.33	 -16.6	 -2.64118	 -4.84783	 -18.2785	 0	 
0.83	 -2.5	 -4.33	 -16.6	 -2.64127	 -4.84815	 -18.2783	 0	 
0.832	 -2.5	 -4.33	 -16.6	 -2.64136	 -4.84848	 -18.2781	 0	 
0.834	 -2.5	 -4.33	 -16.6	 -2.64145	 -4.8488	 -18.278	 0	 
0.836	 -2.5	 -4.33	 -16.6	 -2.64154	 -4.84912	 -18.2778	 0	 
0.838	 -2.5	 -4.33	 -16.6	 -2.64163	 -4.84944	 -18.2777	 0	 
0.84	 -2.5	 -4.33	 -16.6	 -2.64171	 -4.84977	 -18.2775	 0	 
0.842	 -2.5	 -4.33	 -16.6	 -2.6418	 -4.85009	 -18.2774	 0	 
0.844	 -2.5	 -4.33	 -16.6	 -2.64189	 -4.85041	 -18.2772	 0	 
0.846	 -2.5	 -4.33	 -16.6	 -2.64198	 -4.85073	 -18.277	 0	 
0.848	 -2.5	 -4.33	 -16.6	 -2.64207	 -4.85106	 -18.2769	 0	 
0.85	 -2.5	 -4.33	 -16.6	 -2.64215	 -4.85138	 -18.2767	 0	 
0.852	 -2.5	 -4.33	 -16.6	 -2.64224	 -4.8517	 -18.2766	 0	 
0.854	 -2.5	 -4.33	 -16.6	 -2.64233	 -4.85203	 -18.2764	 0	 
0.856	 -2.5	 -4.33	 -16.6	 -2.64242	 -4.85235	 -18.2762	 0	 
0.858	 -2.5	 -4.33	 -16.6	 -2.64251	 -4.85267	 -18.2761	 0	 
0.86	 -2.5	 -4.33	 -16.6	 -2.6426	 -4.853	 -18.2759	 0	 
0.862	 -2.5	 -4.33	 -16.6	 -2.64269	 -4.85332	 -18.2758	 0	 
0.864	 -2.5	 -4.33	 -16.6	 -2.64277	 -4.85364	 -18.2756	 0	 
0.866	 -2.5	 -4.33	 -16.6	 -2.64286	 -4.85397	 -18.2755	 0	 
0.868	 -2.5	 -4.33	 -16.6	 -2.64295	 -4.85429	 -18.2753	 0	 
0.87	 -2.5	 -4.33	 -16.6	 -2.64304	 -4.85462	 -18.2751	 0	 
0.872	 -2.49999	 -4.33	 -16.6	 -2.64313	 -4.85494	 -18.275	 0	 
0.874	 -2.49999	 -4.33	 -16.6	 -2.64322	 -4.85526	 -18.2748	 0	 
0.876	 -2.49999	 -4.33	 -16.6	 -2.6433	 -4.85559	 -18.2747	 0	 
0.878	 -2.49999	 -4.33	 -16.6	 -2.64339	 -4.85591	 -18.2745	 0	 
0.88	 -2.49999	 -4.33	 -16.6	 -2.64348	 -4.85624	 -18.2744	 0	 
0.882	 -2.49999	 -4.33	 -16.6	 -2.64357	 -4.85656	 -18.2742	 0	 
0.884	 -2.49999	 -4.33	 -16.6	 -2.64366	 -4.85689	 -18.274	 0	 
0.886	 -2.49999	 -4.33	 -16.6	 -2.64375	 -4.85721	 -18.2739	 0	 
0.888	 -2.49999	 -4.33	 -16.6	 -2.64384	 -4.85753	 -18.2737	 0	 
0.89	 -2.49999	 -4.33	 -16.6	 -2.64392	 -4.85786	 -18.2736	 0	 
0.892	 -2.49999	 -4.33	 -16.6	 -2.64401	 -4.85818	 -18.2734	 0	 
0.894	 -2.49999	 -4.33	 -16.6	 -2.6441	 -4.85851	 -18.2732	 0	 
0.896	 -2.49999	 -4.33	 -16.6	 -2.64419	 -4.85883	 -18.2731	 0	 
0.898	 -2.49999	 -4.33	 -16.6	 -2.64428	 -4.85916	 -18.2729	 0	 
0.9	 -2.49999	 -4.33	 -16.6	 -2.64437	 -4.85948	 -18.2728	 0	 
0.902	 -2.49999	 -4.33	 -16.6	 -2.64446	 -4.85981	 -18.2726	 0	 
0.904	 -2.49999	 -4.33	 -16.6	 -2.64455	 -4.86013	 -18.2725	 0	 
0.906	 -2.49999	 -4.33	 -16.6	 -2.64463	 -4.86046	 -18.2723	 0	 
0.908	 -2.49999	 -4.33	 -16.6	 -2.64472	 -4.86079	 -18.2722	 0	 
0.91	 -2.49999	 -4.33	 -16.6	 -2.64481	 -4.86111	 -18.272	 0	 
0.912	 -2.49999	 -4.33	 -16.6	 -2.6449	 -4.86144	 -18.2718	 0	 
0.914	 -2.49999	 -4.33	 -16.6	 -2.64499	 -4.86176	 -18.2717	 0	 
0.916	 -2.49999	 -4.33	 -16.6	 -2.64508	 -4.86209	 -18.2715	 0	 
0.918	 -2.49999	 -4.33	 -16.6	 -2.64517	 -4.86241	 -18.2714	 0	 
0.92	 -2.49999	 -4.33	 -16.6	 -2.64526	 -4.86274	 -18.2712	 0	 
0.922	 -2.49999	 -4.33	 -16.6	 -2.64534	 -4.86306	 -18.2711	 0	 
0.924	 -2.49999	 -4.33	 -16.6	 -2.64543	 -4.86339	 -18.2709	 0	 
0.926	 -2.49999	 -4.33	 -16.6	 -2.64552	 -4.86372	 -18.2707	 0	 
0.928	 -2.49999	 -4.33	 -16.6	 -2.64561	 -4.86404	 -18.2706	 0	 
0.93	 -2.49999	 -4.33	 -16.6	 -2.6457	 -4.86437	 -18.2704	 0	 
0.932	 -2.49999	 -4.33	 -16.6	 -2.64579	 -4.86469	 -18.2703	 0	 
0.934	 -2.49999	 -4.33	 -16.6	 -2.64588	 -4.86502	 -18.2701	 0	 
0.936	 -2.49999	 -4.33	 -16.6	 -2.64597	 -4.86535	 -18.27	 0	 
0.938	 -2.49999	 -4.33	 -16.6	 -2.64605	 -4.86567	 -18.2698	 0	 
0.94	 -2.49999	 -4.33	 -16.6	 -2.64614	 -4.866	 -18.2697	 0	 
0.942	 -2.49999	 -4.33	 -16.6	 -2.64623	 -4.86632	 -18.2695	 0	 
0.944	 -2.49999	 -4.33	 -16.6	 -2.64632	 -4.86665	 -18.2693	 0	 
0.946	 -2.49999	 -4.33	 -16.6	 -2.64641	 -4.86698	 -18.2692	 0	 
0.948	 -2.49999	 -4.33	 -16.6	 -2.6465	 -4.8673	 -18.269	 0	 
0.95	 -2.49999	 -4.33	 -16.6	 -2.64659	 -4.86763	 -18.2689	 0	 
0.952	 -2.49999	 -4.33	 -16.6	 -2.64668	 -4.86796	 -18.2687	 0	 
0.954	 -2.49999	 -4.33	 -16.6	 -2.64676	 -4.86828	 -18.2686	 0	 
0.956	 -2.49999	 -4.33	 -16.6	 -2.64685	 -4.86861	 -18.2684	 0	 
0.958	 -2.49999	 -4.33	 -16.6	 -2.64694	 -4.86894	 -18.2683	 0	 
0.96	 -2.49999	 -4.33	 -16.6	 -2.64703	 -4.86926	 -18.2681	 0	 
0.962	 -2.49999	 -4.33	 -16.6	 -2.64712	 -4.86959	 -18.2679	 0	 
0.964	 -2.49999	 -4.33	 -16.6	 -2.64721	 -4.86992	 -18.2678	 0	 
0.966	 -2.49999	 -4.33	 -16.6	 -2.6473	 -4.87024	 -18.2676	 0	 
0.968	 -2.49999	 -4.33	 -16.6	 -2.64739	 -4.87057	 -18.2675	 0	 
0.97	 -2.49999	 -4.33	 -16.6	 -2.64747	 -4.8709	 -18.2673	 0	 
0.972	 -2.49999	 -4.33	 -16.6	 -2.64756	 -4.87122	 -18.2672	 0	 
0.974	 -2.49999	 -4.33	 -16.6	 -2.64765	 -4.87155	 -18.267	 0	 
0.976	 -2.49999	 -4.33	 -16.6	 -2.64774	 -4.87188	 -18.2669	 0	 
0.978	 -2.49999	 -4.33	 -16.6	 -2.64783	 -4.8722	 -18.2667	 0	 
0.98	 -2.49999	 -4.33	 -16.6	 -2.64792	 -4.87253	 -18.2665	 0	 
0.982	 -2.49999	 -4.33	 -16.6	 -2.64801	 -4.87286	 -18.2664	 0	 
0.984	 -2.49999	 -4.33	 -16.6	 -2.6481	 -4.87318	 -18.2662	 0	 
0.986	 -2.49999	 -4.33	 -16.6	 -2.64818	 -4.87351	 -18.2661	 0	 
0.988	 -2.49999	 -4.33	 -16.6	 -2.64827	 -4.87384	 -18.2659	 0	 
0.99	 -2.49999	 -4.33	 -16.6	 -2.64836	 -4.87416	 -18.2658	 0	 
0.992	 -2.49999	 -4.33	 -16.6	 -2.64845	 -4.87449	 -18.2656	 0	 
0.994	 -2.49999	 -4.33	 -16.6	 -2.64854	 -4.87482	 -18.2655	 0	 
0.996	 -2.49999	 -4.33	 -16.6	 -2.64863	 -4.87514	 -18.2653	 0	 
0.998	 -2.49999	 -4.33	 -16.6	 -2.64872	 -4.87547	 -18.2652	 0	 
1	 -2.49999	 -4.33	 -16.6	 -2.6488	 -4.8758	 -18.265	 0	 
1.002	 -2.49999	 -4.33	 -16.6	 -2.64889	 -4.87613	 -18.2649	 0	 
1.004	 -2.49999	 -4.33	 -16.6	 -2.64898	 -4.87645	 -18.2647	 0	 
1.006	 -2.49999	 -4.33	 -16.6	 -2.64907	 -4.87678	 -18.2645	 0	 
1.008	 -2.49999	 -4.33	 -16.6	 -2.64916	 -4.87711	 -18.2644	 0	 
1.01	 -2.49999	 -4.33	 -16.6	 -2.64925	 -4.87743	 -18.2642	 0	 
1.012	 -2.49999	 -4.33	 -16.6	 -2.64934	 -4.87776	 -18.2641	 0	 
1.014	 -2.49999	 -4.33	 -16.6	 -2.64943	 -4.87809	 -18.2639	 0	 
1.016	 -2.49999	 -4.33	 -16.6	 -2.64951	 -4.87842	 -18.2638	 0	 
1.018	 -2.49999	 -4.33	 -16.6	 -2.6496	 -4.87874	 -18.2636	 0	 
1.02	 -2.49999	 -4.33	 -16.6	 -2.64969	 -4.87907	 -18.2635	 0	 
1.022	 -2.49999	 -4.33	 -16.6	 -2.64978	 -4.8794	 -18.2633	 0	 
1.024	 -2.49999	 -4.33	 -16.6	 -2.64987	 -4.87972	 -18.2632	 0	 
1.026	 -2.49999	 -4.33	 -16.6	 -2.64996	 -4.88005	 -18.263	 0	 
1.028	 -2.49999	 -4.33	 -16.6	 -2.65004	 -4.88038	 -18.2629	 0	 
1.03	 -2.49999	 -4.33	 -16.6	 -2.65013	 -4.8807	 -18.2627	 0	 
1.032	 -2.49999	 -4.33	 -16.6	 -2.65022	 -4.88103	 -18.2626	 0	 
1.034	 -2.49999	 -4.33	 -16.6	 -2.65031	 -4.88136	 -18.2624	 0	 
1.036	 -2.49999	 -4.33	 -16.6	 -2.6504	 -4.88169	 -18.2623	 0	 
1.038	 -2.49999	 -4.33	 -16.6	 -2.65049	 -4.88201	 -18.2621	 0	 
1.04	 -2.49999	 -4.33	 -16.6	 -2.65058	 -4.88234	 -18.2619	 0	 
1.042	 -2.49999	 -4.33	 -16.6	 -2.65066	 -4.88267	 -18.2618	 0	 
1.044	 -2.49999	 -4.33	 -16.6	 -2.65075	 -4.88299	 -18.2616	 0	 
1.046	 -2.49999	 -4.33	 -16.6	 -2.65084	 -4.88332	 -18.2615	 0	 
1.048	 -2.49999	 -4.33	 -16.6	 -2.65093	 -4.88365	 -18.2613	 0	 
1.05	 -2.49999	 -4.33	 -16.6	 -2.65102	 -4.88398	 -18.2612	 0	 
1.052	 -2.49999	 -4.33	 -16.6	 -2.65111	 -4.8843	 -18.261	 0	 
1.054	 -2.49999	 -4.33	 -16.6	 -2.65119	 -4.88463	 -18.2609	 0	 
1.056	 -2.49999	 -4.33	 -16.6	 -2.65128	 -4.88496	 -18.2607	 0	 
1.058	 -2.49999	 -4.33	 -16.6	 -2.65137	 -4.88528	 -18.2606	 0	 
1.06	 -2.49999	 -4.33	 -16.6	 -2.65146	 -4.88561	 -18.2604	 0	 
1.062	 -2.49999	 -4.33	 -16.6	 -2.65155	 -4.88594	 -18.2603	 0	 
1.064	 -2.49999	 -4.33	 -16.6	 -2.65164	 -4.88626	 -18.2601	 0	 
1.066	 -2.49999	 -4.33	 -16.6	 -2.65172	 -4.88659	 -18.26	 0	 
1.068	 -2.49999	 -4.33	 -16.6	 -2.65181	 -4.88692	 -18.2598	 0	 
1.07	 -2.49999	 -4.33	 -16.6	 -2.6519	 -4.88725	 -18.2597	 0	 
1.072	 -2.49999	 -4.33	 -16.6	 -2.65199	 -4.88757	 -18.2595	 0	 
1.074	 -2.49999	 -4.33	 -16.6	 -2.65208	 -4.8879	 -18.2594	 0	 
1.076	 -2.49999	 -4.33	 -16.6	 -2.65216	 -4.88823	 -18.2592	 0	 
1.078	 -2.49999	 -4.33	 -16.6	 -2.65225	 -4.88855	 -18.2591	 0	 
1.08	 -2.49999	 -4.33	 -16.6	 -2.65234	 -4.88888	 -18.2589	 0	 
1.082	 -2.49999	 -4.33	 -16.6	 -2.65243	 -4.88921	 -18.2588	 0	 
1.084	 -2.49999	 -4.33	 -16.6	 -2.65252	 -4.88953	 -18.2586	 0	 
1.086	 -2.49999	 -4.33	 -16.6	 -2.6526	 -4.88986	 -18.2585	 0	 
1.088	 -2.49999	 -4.33	 -16.6	 -2.65269	 -4.89019	 -18.2583	 0	 
1.09	 -2.49999	 -4.33	 -16.6	 -2.65278	 -4.89051	 -18.2582	 0	 
1.092	 -2.49999	 -4.33	 -16.6	 -2.65287	 -4.89084	 -18.258	 0	 
1.094	 -2.49999	 -4.33	 -16.6	 -2.65296	 -4.89117	 -18.2579	 0	 
1.096	 -2.49999	 -4.33	 -16.6	 -2.65304	 -4.89149	 -18.2577	 0	 
1.098	 -2.49999	 -4.33	 -16.6	 -2.65313	 -4.89182	 -18.2576	 0	 
1.1	 -2.49999	 -4.33	 -16.6	 -2.65322	 -4.89215	 -18.2574	 0	 
1.102	 -2.49999	 -4.33	 -16.6	 -2.65331	 -4.89247	 -18.2573	 0	 
1.104	 -2.49999	 -4.33	 -16.6	 -2.6534	 -4.8928	 -18.2571	 0	 
1.106	 -2.49999	 -4.33	 -16.6	 -2.65348	 -4.89313	 -18.257	 0	 
1.108	 -2.49999	 -4.33	 -16.6	 -2.65357	 -4.89345	 -18.2568	 0	 
1.11	 -2.49999	 -4.33	 -16.6	 -2.65366	 -4.89378	 -18.2567	 0	 
1.112	 -2.49999	 -4.33	 -16.6	 -2.65375	 -4.89411	 -18.2565	 0	 
1.114	 -2.49999	 -4.33	 -16.6	 -2.65383	 -4.89443	 -18.2564	 0	 
1.116	 -2.49999	 -4.33	 -16.6	 -2.65392	 -4.89476	 -18.2562	 0	 
1.118	 -2.49999	 -4.33	 -16.6	 -2.65401	 -4.89509	 -18.2561	 0	 
1.12	 -2.49999	 -4.33	 -16.6	 -2.6541	 -4.89541	 -18.2559	 0	 
1.122	 -2.49999	 -4.33	 -16.6	 -2.65418	 -4.89574	 -18.2558	 0	 
1.124	 -2.49999	 -4.33	 -16.6	 -2.65427	 -4.89606	 -18.2556	 0	 
1.126	 -2.49999	 -4.33	 -16.6	 -2.65436	 -4.89639	 -18.2555	 0	 
1.128	 -2.49999	 -4.33	 -16.6	 -2.65445	 -4.89672	 -18.2553	 0	 
1.13	 -2.49999	 -4.33	 -16.6	 -2.65453	 -4.89704	 -18.2552	 0	 
1.132	 -2.49999	 -4.33	 -16.6	 -2.65462	 -4.89737	 -18.255	 0	 
1.134	 -2.49999	 -4.33	 -16.6	 -2.65471	 -4.8977	 -18.2549	 0	 
1.136	 -2.49999	 -4.33	 -16.6	 -2.6548	 -4.89802	 -18.2547	 0	 
1.138	 -2.49999	 -4.33	 -16.6	 -2.65488	 -4.89835	 -18.2546	 0	 
1.14	 -2.49999	 -4.33	 -16.6	 -2.65497	 -4.89867	 -18.2544	 0	 
1.142	 -2.49999	 -4.33	 -16.6	 -2.65506	 -4.899	 -18.2543	 0	 
1.144	 -2.49999	 -4.33	 -16.6	 -2.65515	 -4.89933	 -18.2541	 0	 
1.146	 -2.49999	 -4.33	 -16.6	 -2.65523	 -4.89965	 -18.254	 0	 
1.148	 -2.49999	 -4.33	 -16.6	 -2.65532	 -4.89998	 -18.2538	 0	 
1.15	 -2.49999	 -4.33	 -16.6	 -2.65541	 -4.9003	 -18.2537	 0	 
1.152	 -2.49999	 -4.33	 -16.6	 -2.65549	 -4.90063	 -18.2535	 0	 
1.154	 -2.49999	 -4.33	 -16.6	 -2.65558	 -4.90096	 -18.2534	 0	 
1.156	 -2.49999	 -4.33	 -16.6	 -2.65567	 -4.90128	 -18.2532	 0	 
